ANIO,NUMERO_MES,MES,TIPO_ACCIDENTE,ID_ESTADO,ESTADO,ID_MUNICIPIO,NOMBRE_MUNICIPIO,TOTAL_ACCIDENTES,SUMA_MUERTOS,SUMA_HERIDOS
2021,11,Noviembre,Caída de pasajero,26,Sonora,30,Hermosillo,15,0,15
2021,11,Noviembre,Colisión con ciclista,26,Sonora,30,Hermosillo,16,4,6
2021,11,Noviembre,Colisión con ferrocarril,26,Sonora,30,Hermosillo,1,0,0
2021,11,Noviembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,86,0,32
2021,11,Noviembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,68,0,15
2021,11,Noviembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,22,1,21
2021,11,Noviembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,694,1,56
2021,11,Noviembre,Salida del camino,26,Sonora,30,Hermosillo,2,0,0
2021,11,Noviembre,Volcadura,26,Sonora,30,Hermosillo,7,0,2
2021,12,Diciembre,Caída de pasajero,26,Sonora,30,Hermosillo,12,0,12
2021,12,Diciembre,Colisión con animal,26,Sonora,30,Hermosillo,6,0,2
2021,12,Diciembre,Colisión con ciclista,26,Sonora,30,Hermosillo,14,0,8
2021,12,Diciembre,Colisión con motocicleta,26,Sonora,30,Hermosillo,80,3,14
2021,12,Diciembre,Colisión con objeto fijo,26,Sonora,30,Hermosillo,100,0,7
2021,12,Diciembre,Colisión con peatón (atropellamiento),26,Sonora,30,Hermosillo,24,1,23
2021,12,Diciembre,Colisión con vehículo automotor,26,Sonora,30,Hermosillo,876,0,35
2021,12,Diciembre,Otro,26,Sonora,30,Hermosillo,1,0,1
2021,12,Diciembre,Salida del camino,26,Sonora,30,Hermosillo,7,0,1
2021,12,Diciembre,Volcadura,26,Sonora,30,Hermosillo,14,0,0
